"Date","Load","Load.1","Load.7","Net_demand","Solar_power","Wind_power","Temp","Temp_s95","Temp_s99","Temp_s95_min","Temp_s95_max","Temp_s99_min","Temp_s99_max","Wind","Wind_weighted","Nebulosity","Nebulosity_weighted","toy","WeekDays","BH_before","BH","BH_after","Year","Month","DLS","Summer_break","Christmas_break","Holiday","Holiday_zone_a","Holiday_zone_b","Holiday_zone_c","BH_Holiday","Solar_power.1","Solar_power.7","Wind_power.1","Wind_power.7","Net_demand.1","Net_demand.7","Covid","Price","Price_Diff","Inflation","Time","WeekDays2","WeekDays3","Season","Temp_trunc1","Temp_trunc2"
2020-12-04,67253.8958333333,67707.7708333333,60582.9166666667,59216.1875,338.979166666667,7698.72916666667,278.524536012483,279.355262174817,279.256882647212,277.933974764095,280.063885970835,278.94421335686,279.349909902961,4.70905583389505,4.70461627776261,91.4890109614239,93.3908675968951,0.926,"4",0,0,0,2020,"décembre",0,0,0,0,0,0,0,0,489.979166666667,683.979166666667,7673.35416666667,1972.41666666667,59544.4375,57926.5208333333,1,19.2011,0.6449,108.64,18600,"vendredi","vendredi","hiver",0,0
2020-12-05,64492.7083333333,67253.8958333333,55563.1041666667,58755.0416666667,465.75,5271.91666666667,277.277667950525,277.414008797739,278.524034281664,276.796965477072,277.908770694275,278.339914529641,278.913271744232,3.92281663934401,4.02070140230468,92.0311651186411,91.9619152304677,0.929,"5",0,0,0,2020,"décembre",0,0,0,0,0,0,0,10,338.979166666667,709.8125,7698.72916666667,3889,59216.1875,50964.2916666667,1,19.2011,0.6449,108.64,18601,"samedi","samedi","hiver",0,0
2020-12-06,62456.75,64492.7083333333,56757.1041666667,59479.375,563.791666666667,2413.58333333333,277.32527859573,277.431126268714,278.107337345076,276.935379073568,277.965361473027,277.960734529958,278.324630938285,2.84962627598519,2.71377538468896,89.118333111489,87.0725207351209,0.932,"6",0,0,0,2020,"décembre",0,0,0,0,0,0,0,10,465.75,936.3125,5271.91666666667,3264.66666666667,58755.0416666667,52556.125,1,19.2011,0.6449,108.64,18602,"dimanche","dimanche","hiver",0,0
2020-12-07,70800.3333333333,62456.75,67036.3958333333,68566.2291666667,408.520833333333,1825.58333333333,276.716553823305,276.757745051162,277.601079907492,276.070943105831,277.240180165642,277.478627962121,277.937958502304,2.99333895003169,2.86209900439677,90.9452554009,90.1389445810896,0.934,"0",0,0,0,2020,"décembre",0,0,0,0,0,0,0,0,563.791666666667,889.791666666667,2413.58333333333,2398.47916666667,59479.375,63748.125,1,19.2011,0.6449,108.64,18603,"lundi","lundi","hiver",0,0
2020-12-08,71507.125,70800.3333333333,67702.3125,68635.25,506.25,2365.625,277.27060025941,277.292419869364,277.474565368377,276.852240918474,277.83721338909,277.378003344628,277.558896625866,3.2649177696592,2.88697712062806,85.6181662492079,92.491564737622,0.937,"1",0,0,0,2020,"décembre",0,0,0,0,0,0,0,0,408.520833333333,379.854166666667,1825.58333333333,7087.29166666667,68566.2291666667,60235.1666666667,1,19.2011,0.6449,108.64,18604,"mardi","WorkDay","hiver",0,0
2020-12-09,72957.6875,71507.125,68115.9166666667,69709.2916666667,540.541666666667,2707.85416666667,276.915146878165,276.817096536345,277.22109011204,276.142128866202,277.432056214039,277.086546215296,277.414297185686,3.78316732927003,3.29897714436891,86.4508151282308,84.6895077010481,0.94,"2",0,0,0,2020,"décembre",0,0,0,0,0,0,0,0,506.25,501.770833333333,2365.625,2833.60416666667,68635.25,64780.5416666667,1,19.2011,0.6449,108.64,18605,"mercredi","WorkDay","hiver",0,0
2020-12-10,71252.7083333333,72957.6875,67707.7708333333,66241.1458333333,381.625,4629.9375,278.162813982842,277.804530295698,277.412905015897,277.202910699965,278.481007943493,277.250521411522,277.648237337191,3.5280046425486,3.70096304223429,89.7435548240403,88.4320509433587,0.943,"3",0,0,0,2020,"décembre",0,0,0,0,0,0,0,0,540.541666666667,489.979166666667,2707.85416666667,7673.35416666667,69709.2916666667,59544.4375,1,19.2011,0.6449,108.64,18606,"jeudi","WorkDay","hiver",0,0
2020-12-11,68172.6458333333,71252.7083333333,67253.8958333333,61004.3125,282.5625,6885.77083333333,280.901753136347,279.738765808601,278.205122650716,278.28331670352,281.253861918708,277.651812745366,278.955694542345,4.53797073582797,4.73547867586156,93.8952743051829,92.8646794572329,0.945,"4",0,0,0,2020,"décembre",0,0,0,0,0,0,0,0,381.625,338.979166666667,4629.9375,7698.72916666667,66241.1458333333,59216.1875,1,19.2011,0.6449,108.64,18607,"vendredi","vendredi","hiver",0,0
2020-12-12,60463.8125,68172.6458333333,64492.7083333333,54429.375,577.479166666667,5456.95833333333,281.252950600105,281.376439860223,279.477493789015,280.941889051042,281.812985345467,278.980848775209,279.828727416381,4.33413981238122,4.27839942004365,88.1060347346827,87.5856479597292,0.948,"5",0,0,0,2020,"décembre",0,0,0,0,0,0,0,10,282.5625,465.75,6885.77083333333,5271.91666666667,61004.3125,58755.0416666667,1,19.2011,0.6449,108.64,18608,"samedi","samedi","hiver",0,0
2020-12-13,59527.0416666667,60463.8125,62456.75,52946.3541666667,580.5625,6000.125,280.278661176624,280.31266589631,279.801052059919,279.488404759028,280.890401349126,279.606968475057,280.0480901437,3.8805675230699,4.01403593203294,87.4605606950762,83.9560522948296,0.951,"6",0,0,0,2020,"décembre",0,0,0,0,0,0,0,10,577.479166666667,563.791666666667,5456.95833333333,2413.58333333333,54429.375,59479.375,1,19.2011,0.6449,108.64,18609,"dimanche","dimanche","hiver",0,0
2020-12-14,64290.875,59527.0416666667,70800.3333333333,56693.7916666667,388.4375,7208.64583333333,282.489793730569,281.685413035159,280.443669722111,280.702715006233,282.888102042342,280.053381531342,281.040150269013,3.91598298124511,4.16244531838761,91.0492896856011,89.3110205186524,0.954,"0",0,0,0,2020,"décembre",0,0,0,0,0,0,0,0,580.5625,408.520833333333,6000.125,1825.58333333333,52946.3541666667,68566.2291666667,1,19.2011,0.6449,108.64,18610,"lundi","lundi","hiver",0,0
2020-12-15,63105.9375,64290.875,71507.125,58852.6666666667,366.104166666667,3887.16666666667,282.82341623422,283.03876406747,281.481439062372,282.344065410974,283.559791528082,281.058997764371,281.768984668635,3.39728819657058,3.17006134521828,87.6689655778455,92.8037161551374,0.956,"1",0,0,0,2020,"décembre",0,0,0,0,0,0,0,0,388.4375,506.25,7208.64583333333,2365.625,56693.7916666667,68635.25,1,19.2011,0.6449,108.64,18611,"mardi","WorkDay","hiver",0,0
2020-12-16,64172.875,63105.9375,72957.6875,57519.2291666667,567.541666666667,6086.10416666667,281.858765208943,281.824191888073,281.60896963795,281.005599596139,282.469122040956,281.42343987787,281.811918871602,3.98840052377316,4.03472838418966,89.686282962888,88.9910273747786,0.959,"2",0,0,0,2020,"décembre",0,0,0,0,0,0,0,0,366.104166666667,540.541666666667,3887.16666666667,2707.85416666667,58852.6666666667,69709.2916666667,0,19.2011,0.6449,108.64,18612,"mercredi","WorkDay","hiver",0,0
2020-12-17,62964.5,64172.875,71252.7083333333,57802.1041666667,463.958333333333,4698.4375,282.334768855512,282.439620421085,281.929726207892,281.986359405944,283.046504291339,281.795108283343,282.106708106052,3.06030419506139,3.25099743200956,83.122757455219,88.2888761291421,0.962,"3",0,0,0,2020,"décembre",0,0,0,0,0,0,0,0,567.541666666667,381.625,6086.10416666667,4629.9375,57519.2291666667,66241.1458333333,0,19.2011,0.6449,108.64,18613,"jeudi","WorkDay","hiver",0,0
2020-12-18,62093.3333333333,62964.5,68172.6458333333,54527.0208333333,619.833333333333,6946.47916666667,281.771205607846,281.777447271602,281.869717581076,280.940760550803,282.503158653538,281.687891281864,281.992411690926,3.82453973096924,4.22024218079013,84.9370811844059,89.5621378137234,0.964,"4",0,0,0,2020,"décembre",0,0,0,0,0,0,0,0,463.958333333333,282.5625,4698.4375,6885.77083333333,57802.1041666667,61004.3125,0,19.2011,0.6449,108.64,18614,"vendredi","vendredi","hiver",0,0
2020-12-19,56605.8125,62093.3333333333,60463.8125,47389.6458333333,351.75,8864.41666666667,283.053768241538,282.611128613581,282.113389186623,281.828881605145,283.480976291114,281.901077715578,282.416481164599,4.16181492107862,4.33390878482172,88.506519976271,92.3204227289504,0.967,"5",0,0,0,2020,"décembre",0,0,1,1,1,1,1,11,619.833333333333,577.479166666667,6946.47916666667,5456.95833333333,54527.0208333333,54429.375,0,19.2011,0.6449,108.64,18615,"samedi","samedi","hiver",0,0
2020-12-20,54442.3541666667,56605.8125,59527.0416666667,49417.3333333333,533.6875,4491.33333333333,282.247464741431,282.769415823276,282.43029191056,281.950386179786,283.235889706224,282.327837688658,282.537996285506,3.10266510256736,3.19018738764192,90.943221240517,92.2395854451603,0.97,"6",0,0,0,2020,"décembre",0,0,1,1,1,1,1,11,351.75,580.5625,8864.41666666667,6000.125,47389.6458333333,52946.3541666667,0,19.2011,0.6449,108.64,18616,"dimanche","dimanche","hiver",0,0
2020-12-21,60600.3958333333,54442.3541666667,64290.875,50336.375,305.541666666667,9958.47916666667,282.791075883471,282.088631398622,282.231472158719,281.15152214615,283.724982773087,282.037050480708,282.599160706719,4.89358020430064,5.17087565347369,94.1645225626818,92.5923629249437,0.973,"0",0,0,0,2020,"décembre",0,0,1,1,1,1,1,1,533.6875,388.4375,4491.33333333333,7208.64583333333,49417.3333333333,56693.7916666667,0,19.2011,0.6449,108.64,18617,"lundi","lundi","hiver",0,0
2020-12-22,57202.2291666667,60600.3958333333,63105.9375,47838.9375,593.6875,8769.60416666667,285.461346916773,284.846115217832,283.191240579289,283.783893649996,285.63259663779,282.622201102765,283.699818324893,4.52457254979119,4.86730718390876,93.9695944797299,91.823712276767,0.975,"1",0,0,0,2020,"décembre",0,0,1,1,1,1,1,1,305.541666666667,366.104166666667,9958.47916666667,3887.16666666667,50336.375,58852.6666666667,0,19.2011,0.6449,108.64,18618,"mardi","WorkDay","hiver",0.461346916772982,0
2020-12-23,56299.25,57202.2291666667,64172.875,46843.4166666667,255.208333333333,9200.625,284.790645047088,285.08203802949,283.962719013936,284.543101635925,285.424763513575,283.707214939605,284.162895887747,5.20988190515252,5.24369300147729,94.4142782731208,95.0514748604562,0.978,"2",0,0,0,2020,"décembre",0,0,1,1,1,1,1,1,593.6875,567.541666666667,8769.60416666667,6086.10416666667,47838.9375,57519.2291666667,0,19.2011,0.6449,108.64,18619,"mercredi","WorkDay","hiver",0,0
2020-12-24,56929.9791666667,56299.25,62964.5,46977.4791666667,394.604166666667,9557.89583333333,280.729304443779,282.481888485936,283.552453793442,280.115520897842,284.460412621877,282.732437322949,284.089117851107,5.87368349663091,6.06132558747982,92.7623800235146,91.9942455568161,0.981,"3",1,0,0,2020,"décembre",0,0,1,1,1,1,1,1,255.208333333333,463.958333333333,9200.625,4698.4375,46843.4166666667,57802.1041666667,0,19.2011,0.6449,108.64,18620,"jeudi","WorkDay","hiver",0,0
2020-12-25,57518.9791666667,56929.9791666667,62093.3333333333,51135.75,635.708333333333,5747.52083333333,277.047699052519,278.253369564097,281.562813070382,277.069616447542,279.993487840506,280.54329113247,282.68186154723,5.3688589507895,4.47204867977876,85.2371278369099,84.6831403802177,0.984,"4",0,1,1,2020,"décembre",0,0,1,1,1,1,1,11,394.604166666667,619.833333333333,9557.89583333333,6946.47916666667,46977.4791666667,54527.0208333333,0,19.2011,0.6449,108.64,18621,"vendredi","vendredi","hiver",0,0
2020-12-26,62231.7708333333,57518.9791666667,56605.8125,55615.5625,709.4375,5906.77083333333,276.443888054038,276.543646697595,279.601721131086,275.846098995895,277.037002105248,279.012220549659,280.493388671617,4.42414356919898,4.20765184349881,84.8877796717733,80.5403681613571,0.986,"5",0,0,0,2020,"décembre",0,0,1,1,1,1,1,11,635.708333333333,351.75,5747.52083333333,8864.41666666667,51135.75,47389.6458333333,0,19.2011,0.6449,108.64,18622,"samedi","samedi","hiver",0,0
2020-12-27,62307.25,62231.7708333333,54442.3541666667,51224.7083333333,256.375,10826.1666666667,277.854872258081,277.317515172851,278.679969032903,276.671390775077,278.175128300187,278.586749644571,278.985160850741,7.01933958645682,7.26623722922017,90.6599006541688,90.4043170319639,0.989,"6",0,0,0,2020,"décembre",0,0,1,1,1,1,1,11,709.4375,533.6875,5906.77083333333,4491.33333333333,55615.5625,49417.3333333333,0,19.2011,0.6449,108.64,18623,"dimanche","dimanche","hiver",0,0
2020-12-28,64618.8333333333,62307.25,60600.3958333333,56536.0416666667,408.729166666667,7674.0625,278.472011259542,278.364866841388,278.569987241202,278.06549797976,278.748002844559,278.507370349027,278.620550143891,6.05927667500056,5.62737927363356,91.9504041691359,92.8032614985682,0.992,"0",0,0,0,2020,"décembre",0,0,1,1,1,1,1,1,256.375,305.541666666667,10826.1666666667,9958.47916666667,51224.7083333333,50336.375,0,19.2011,0.6449,108.64,18624,"lundi","lundi","hiver",0,0
2020-12-29,65387.9166666667,64618.8333333333,57202.2291666667,60571.2291666667,496.791666666667,4319.89583333333,278.012680989976,278.205143362592,278.446442792239,277.845875576556,278.584456530138,278.354361369661,278.555544253986,4.17479483917235,4.01255242734876,89.8760613059525,89.4789856097534,0.995,"1",0,0,0,2020,"décembre",0,0,1,1,1,1,1,1,408.729166666667,593.6875,7674.0625,8769.60416666667,56536.0416666667,47838.9375,0,19.2011,0.6449,108.64,18625,"mardi","WorkDay","hiver",0,0
2020-12-30,66184.875,65387.9166666667,56299.25,62150.2708333333,578.5625,3456.04166666667,277.384581818426,277.510448964087,278.09482928079,276.934818278881,277.907029622798,277.98616653116,278.337750515711,3.85295428678556,3.55195322327333,88.3810736950869,84.9732558350562,0.997,"2",0,0,0,2020,"décembre",0,0,1,1,1,1,1,1,496.791666666667,255.208333333333,4319.89583333333,9200.625,60571.2291666667,46843.4166666667,0,19.2011,0.6449,108.64,18626,"mercredi","WorkDay","hiver",0,0
2020-12-31,65346.0625,66184.875,56929.9791666667,61394.9583333333,411.270833333333,3539.83333333333,277.220417585814,277.483714757969,277.870789510992,276.976436243905,277.95246652675,277.694667121155,277.998627121484,3.47360956634988,3.34468460340372,87.4947123976205,89.4323134145133,1,"3",1,0,0,2020,"décembre",0,0,1,1,1,1,1,1,578.5625,394.604166666667,3456.04166666667,9557.89583333333,62150.2708333333,46977.4791666667,0,19.2011,0.6449,108.64,18627,"jeudi","WorkDay","hiver",0,0
2021-01-01,63975.0833333333,65346.0625,57518.9791666667,61748.375,488.541666666667,1738.16666666667,275.195108218784,275.876622739422,277.163083485108,275.254715349663,276.8771653219,276.740497295059,277.667630627982,2.56874540566709,2.13941337175989,90.704761913922,94.4755441376278,0.003,"4",0,1,1,2021,"janvier",0,0,1,1,1,1,1,11,411.270833333333,635.708333333333,3539.83333333333,5747.52083333333,61394.9583333333,51135.75,0,18.9873,-0.2138,110.49,18628,"vendredi","vendredi","hiver",0,0
2021-01-02,68393.125,63975.0833333333,62231.7708333333,65742.0416666667,354.541666666667,2296.54166666667,274.757480160085,274.778079734013,276.235785760241,274.161973136663,275.231203008666,276.02374306468,276.711259185206,3.33333234825351,2.76309897200655,89.0626103266251,95.8294259406299,0.005,"5",0,0,0,2021,"janvier",0,0,1,1,1,1,1,11,488.541666666667,709.4375,1738.16666666667,5906.77083333333,61748.375,55615.5625,0,18.9873,-0.2138,110.49,18629,"samedi","samedi","hiver",0,0
2021-01-03,67555.7916666667,68393.125,62307.25,64705.8125,487.583333333333,2362.39583333333,275.34427299279,275.285117482686,275.863125734762,274.95523024149,275.670377356774,275.772178098875,276.013970334275,3.15434092832266,2.64043757433436,96.4903439157948,96.0314328492076,0.008,"6",0,0,0,2021,"janvier",0,0,1,1,1,1,1,11,354.541666666667,256.375,2296.54166666667,10826.1666666667,65742.0416666667,51224.7083333333,0,18.9873,-0.2138,110.49,18630,"dimanche","dimanche","hiver",0,0
2021-01-04,76129.6458333333,67555.7916666667,64618.8333333333,73152.4583333333,358,2619.1875,275.066827288406,275.123404166399,275.593764942511,274.869083169204,275.315448107919,275.516693175673,275.76064317367,3.39509233545954,3.19301104015818,96.8164607627408,95.857958037506,0.011,"0",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,487.583333333333,408.729166666667,2362.39583333333,7674.0625,64705.8125,56536.0416666667,0,18.9873,-0.2138,110.49,18631,"lundi","lundi","hiver",0,0
2021-01-05,78576.6041666667,76129.6458333333,65387.9166666667,75774.3958333333,276.625,2525.58333333333,275.15552084117,275.13784414379,275.416626778572,274.907933845076,275.344868396739,275.372127772238,275.510218621644,3.15526108526829,2.95534200627757,95.9780338112714,94.5910774081491,0.014,"1",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,358,496.791666666667,2619.1875,4319.89583333333,73152.4583333333,60571.2291666667,0,18.9873,-0.2138,110.49,18632,"mardi","WorkDay","hiver",0,0
2021-01-06,78708.75,78576.6041666667,66184.875,76633.875,443.104166666667,1631.77083333333,275.222370341739,275.254112045463,275.349633217251,274.954162681513,275.614714429227,275.283842725851,275.407682990836,2.44287377812026,1.98472255246871,90.9059436658287,85.842585231065,0.016,"2",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,276.625,578.5625,2525.58333333333,3456.04166666667,75774.3958333333,62150.2708333333,0,18.9873,-0.2138,110.49,18633,"mercredi","WorkDay","hiver",0,0
2021-01-07,79596.7708333333,78708.75,65346.0625,77394.6041666667,650.541666666667,1551.625,274.511891381811,274.74744421493,275.134204960677,274.257036669977,275.168156875566,275.026665349355,275.316454467463,2.15543840602123,1.97461470672644,89.8146016619205,87.8159830216487,0.019,"3",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,443.104166666667,411.270833333333,1631.77083333333,3539.83333333333,76633.875,61394.9583333333,0,18.9873,-0.2138,110.49,18634,"jeudi","WorkDay","hiver",0,0
2021-01-08,79663.2916666667,79596.7708333333,63975.0833333333,77148.4166666667,820.291666666667,1694.58333333333,274.05290623515,274.195242527657,274.769296218441,273.424556533192,274.922919050892,274.617575146983,275.008219141715,2.23290533797914,2.06798648516433,84.7035214805194,82.8590195593664,0.022,"4",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,650.541666666667,488.541666666667,1551.625,1738.16666666667,77394.6041666667,61748.375,0,18.9873,-0.2138,110.49,18635,"vendredi","vendredi","hiver",0,0
2021-01-09,75286.5625,79663.2916666667,68393.125,70391.5208333333,581.604166666667,4313.4375,273.759591644784,273.840470552185,274.424642963246,273.222938809684,274.37642970604,274.303988220186,274.659744092971,3.80758459848163,3.1093068429233,80.9431809915273,88.9832598097321,0.025,"5",0,0,0,2021,"janvier",0,0,0,0,0,0,0,10,820.291666666667,354.541666666667,1694.58333333333,2296.54166666667,77148.4166666667,65742.0416666667,0,18.9873,-0.2138,110.49,18636,"samedi","samedi","hiver",0,0
2021-01-10,73293.2708333333,75286.5625,67555.7916666667,68345.25,762.666666666667,4185.35416666667,273.755287389477,273.816573957418,274.189958468239,273.177950371452,274.465177613928,274.056969976191,274.343989947175,3.57074487408028,2.90983389376642,75.9752613843529,83.7579396188592,0.027,"6",0,0,0,2021,"janvier",0,0,0,0,0,0,0,10,581.604166666667,487.583333333333,4313.4375,2362.39583333333,70391.5208333333,64705.8125,0,18.9873,-0.2138,110.49,18637,"dimanche","dimanche","hiver",0,0
2021-01-11,80476.2916666667,73293.2708333333,76129.6458333333,75305.6666666667,813.354166666667,4357.27083333333,274.261453733983,273.840495306541,274.024142744987,272.900984341772,274.92330788435,273.824269871574,274.261185886801,3.31526902411527,3.38460903647384,86.2072536525938,85.3483815990192,0.03,"0",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,762.666666666667,358,4185.35416666667,2619.1875,68345.25,73152.4583333333,0,18.9873,-0.2138,110.49,18638,"lundi","lundi","hiver",0,0
2021-01-12,77442.8333333333,80476.2916666667,78576.6041666667,67917.1666666667,371.75,9153.91666666667,278.280453917902,276.801724760169,274.961918510744,274.947439952697,278.659044703887,274.272633520446,275.870172750878,5.44221138506373,5.73824966204864,94.2740311052804,92.0339567418772,0.033,"1",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,813.354166666667,276.625,4357.27083333333,2525.58333333333,75305.6666666667,75774.3958333333,0,18.9873,-0.2138,110.49,18639,"mardi","WorkDay","hiver",0,0
2021-01-13,72025.5208333333,77442.8333333333,78708.75,65371.1458333333,497.291666666667,6157.08333333333,280.390345086574,279.570401968215,276.715552851094,278.662297192828,280.730479950269,275.898711968196,277.651890198384,4.63898469613313,4.25277466369829,91.7222458334566,86.3511875797478,0.036,"2",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,371.75,443.104166666667,9153.91666666667,1631.77083333333,67917.1666666667,76633.875,0,18.9873,-0.2138,110.49,18640,"mercredi","WorkDay","hiver",0,0
2021-01-14,69637.6041666667,72025.5208333333,79596.7708333333,60729.2708333333,520.166666666667,8388.16666666667,280.617075805032,280.7527947656,278.303315999971,280.387610997257,281.082605580419,277.682459360433,278.775059898528,5.70602102755519,5.26538033047996,89.8557665519561,83.7447797941864,0.038,"3",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,497.291666666667,650.541666666667,6157.08333333333,1551.625,65371.1458333333,77394.6041666667,0,18.9873,-0.2138,110.49,18641,"jeudi","WorkDay","hiver",0,0
2021-01-15,72486.8958333333,69637.6041666667,79663.2916666667,66442.9791666667,580.958333333333,5462.95833333333,276.640474426456,278.309908013431,278.454585135992,276.170094567004,280.290400026348,277.894144305305,278.77040991862,4.67488808374967,3.91277904739533,90.8286026569427,88.3999298927206,0.041,"4",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,520.166666666667,820.291666666667,8388.16666666667,1694.58333333333,60729.2708333333,77148.4166666667,0,18.9873,-0.2138,110.49,18642,"vendredi","vendredi","hiver",0,0
2021-01-16,71867.5,72486.8958333333,75286.5625,66562.5833333333,603.125,4701.79166666667,274.855416628292,274.98152021925,277.087376917889,274.166924911109,276.034304678991,276.807223802753,277.849745830319,3.56107514002879,3.3105283010189,94.0106632231451,92.2957639424685,0.044,"5",0,0,0,2021,"janvier",0,0,0,0,0,0,0,10,580.958333333333,581.604166666667,5462.95833333333,4313.4375,66442.9791666667,70391.5208333333,0,18.9873,-0.2138,110.49,18643,"samedi","samedi","hiver",0,0
2021-01-17,65749.875,71867.5,73293.2708333333,60265.8125,741.75,4742.3125,278.130664353044,277.388640093687,277.099775405308,275.91867590763,278.492525000116,276.8158088607,277.371767658843,3.88815177371071,3.47596007266993,86.6511901165024,83.4817580113145,0.046,"6",0,0,0,2021,"janvier",0,0,0,0,0,0,0,10,603.125,762.666666666667,4701.79166666667,4185.35416666667,66562.5833333333,68345.25,0,18.9873,-0.2138,110.49,18644,"dimanche","dimanche","hiver",0,0
2021-01-18,73561.7916666667,65749.875,80476.2916666667,68550.7708333333,1011.54166666667,3999.47916666667,277.131105699828,277.248528183785,277.197591226411,276.365289700008,278.019749209759,277.000956717932,277.348655504328,2.98393159910181,2.9963093972601,85.9734778364151,83.4346247355604,0.049,"0",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,741.75,813.354166666667,4742.3125,4357.27083333333,60265.8125,75305.6666666667,0,18.9873,-0.2138,110.49,18645,"lundi","lundi","hiver",0,0
2021-01-19,73159.5,73561.7916666667,77442.8333333333,62818.3125,1059.77083333333,9281.41666666667,278.445388665884,277.750510382293,277.346771798178,276.506508667372,279.184940380981,277.048707227768,277.812234001916,4.57678928817651,4.84583613815083,87.1798793444062,84.5267649106696,0.052,"1",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,1011.54166666667,371.75,3999.47916666667,9153.91666666667,68550.7708333333,67917.1666666667,0,18.9873,-0.2138,110.49,18646,"mardi","WorkDay","hiver",0,0
2021-01-20,69025.0208333333,73159.5,72025.5208333333,56573.6458333333,464.375,11987,282.152702667616,280.738054008563,278.551170691057,279.202522878584,282.758789624906,277.829477565227,279.558431323884,6.89439566791002,6.76251850146109,94.1597956748203,94.6829757104418,0.055,"2",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,1059.77083333333,497.291666666667,9281.41666666667,6157.08333333333,62818.3125,65371.1458333333,0,18.9873,-0.2138,110.49,18647,"mercredi","WorkDay","hiver",0,0
2021-01-21,66610.3958333333,69025.0208333333,69637.6041666667,55411.1875,365.229166666667,10833.9791666667,282.459414742317,282.532089688338,280.14671941149,282.094968363362,282.816008587868,279.596509324143,280.679738150952,6.63826243049264,6.65928705934273,93.5508115432244,96.2872337225145,0.057,"3",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,464.375,520.166666666667,11987,8388.16666666667,56573.6458333333,60729.2708333333,0,18.9873,-0.2138,110.49,18648,"jeudi","WorkDay","hiver",0,0
2021-01-22,67274.5416666667,66610.3958333333,72486.8958333333,61779.625,387.5625,5107.35416666667,279.891509704327,281.07765201784,280.600998629992,279.578619706083,282.508025933961,280.335743520326,280.696215433918,4.40247404952588,4.1534118790524,92.5317662973717,93.9611235019964,0.06,"4",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,365.229166666667,580.958333333333,10833.9791666667,5462.95833333333,55411.1875,66442.9791666667,0,18.9873,-0.2138,110.49,18649,"vendredi","vendredi","hiver",0,0
2021-01-23,65061.7708333333,67274.5416666667,71867.5,58768.9583333333,443.4375,5849.375,277.908012459847,278.604451556667,279.842622039948,277.819194619381,279.482636600179,279.397750996641,280.308975661003,4.44890945151264,4.07569777016599,86.7636426948099,90.6529217643317,0.063,"5",0,0,0,2021,"janvier",0,0,0,0,0,0,0,10,387.5625,603.125,5107.35416666667,4701.79166666667,61779.625,66562.5833333333,0,18.9873,-0.2138,110.49,18650,"samedi","samedi","hiver",0,0
2021-01-24,65699.6041666667,65061.7708333333,65749.875,59325.8333333333,783.895833333333,5589.875,276.631726876933,276.886806552871,278.718182268488,276.169982755919,277.721123638925,278.386136261342,279.362351236777,4.35776951258755,4.18759976443938,86.3273341029995,88.1595467329721,0.066,"6",0,0,0,2021,"janvier",0,0,0,0,0,0,0,10,443.4375,741.75,5849.375,4742.3125,58768.9583333333,60265.8125,0,18.9873,-0.2138,110.49,18651,"dimanche","dimanche","hiver",0,0
2021-01-25,72943.4166666667,65699.6041666667,73561.7916666667,67501.7916666667,773.604166666667,4668.02083333333,276.767947291265,277.062263814703,278.085939602769,276.431246326219,277.619968659929,277.747109686067,278.370409994893,4.03817963149217,3.54705392727405,80.5313684409304,84.1873546869038,0.068,"0",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,783.895833333333,1011.54166666667,5589.875,3999.47916666667,59325.8333333333,68550.7708333333,0,18.9873,-0.2138,110.49,18652,"lundi","lundi","hiver",0,0
2021-01-26,76697.6666666667,72943.4166666667,73159.5,71181.2291666667,877,4639.4375,275.804802236684,275.756712241078,277.18885658475,274.769647748671,276.566916685713,277.011821852815,277.709883765861,3.44910229649907,3.36273171581957,83.764711748418,84.0894639577111,0.071,"1",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,773.604166666667,1059.77083333333,4668.02083333333,9281.41666666667,67501.7916666667,62818.3125,0,18.9873,-0.2138,110.49,18653,"mardi","WorkDay","hiver",0,0
2021-01-27,73284.75,76697.6666666667,69025.0208333333,67741.7708333333,480.0625,5062.91666666667,279.606615183589,278.054812074725,277.385770450585,276.522699982256,280.473081537512,277.026547753251,278.152826236339,3.54312497624641,3.50889809225353,94.3437768063402,91.1153023095237,0.074,"2",0,0,0,2021,"janvier",0,0,0,0,0,0,0,0,877,464.375,4639.4375,11987,71181.2291666667,56573.6458333333,0,18.9873,-0.2138,110.49,18654,"mercredi","WorkDay","hiver",0,0
